idx,L:TO5OUT,L:TO5OUT Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:TO3IN,L:TO3IN Timestamp,L:D7TOR,L:D7TOR Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:V5QSET,L:V5QSET Timestamp
53,24.408979813855773,2021-12-20 22:31:40.653000+00:00,229.98046875,2021-12-20 22:31:40.653000+00:00,26.14408212081665,2021-12-20 22:31:40.653000+00:00,177.72216796875,2021-12-20 22:31:40.653000+00:00,25.07126441553589,2021-12-20 22:31:40.653000+00:00,23.990966807520813,2021-12-20 22:31:40.653000+00:00,12.469482421875,2021-12-20 22:31:40.653000+00:00,0.42724609375,2021-12-20 22:31:40.653000+00:00,0.1922607421875,2021-12-20 22:31:40.653000+00:00,-0.08544921875,2021-12-20 22:31:40.653000+00:00,-0.042724609375,2021-12-20 22:31:40.653000+00:00,1.373291015625,2021-12-20 22:31:40.653000+00:00,1.0650634765625,2021-12-20 22:31:40.653000+00:00,0.1922607421875,2021-12-20 22:31:40.653000+00:00,-0.2716064453125,2021-12-20 22:31:40.653000+00:00,0.4669189453125,2021-12-20 22:31:40.653000+00:00,0.7110595703125,2021-12-20 22:31:40.653000+00:00,-0.091552734375,2021-12-20 22:31:40.653000+00:00,0.6683349609375,2021-12-20 22:31:40.653000+00:00,0.6500244140625,2021-12-20 22:31:40.653000+00:00,0.067138671875,2021-12-20 22:31:40.653000+00:00,0.201416015625,2021-12-20 22:31:40.653000+00:00,0.4150390625,2021-12-20 22:31:40.653000+00:00,0.1068115234375,2021-12-20 22:31:40.653000+00:00,0.1312255859375,2021-12-20 22:31:40.653000+00:00,0.0732421875,2021-12-20 22:31:40.653000+00:00,0.1190185546875,2021-12-20 22:31:40.653000+00:00,0.2288818359375,2021-12-20 22:31:40.653000+00:00,0.0732421875,2021-12-20 22:31:40.653000+00:00,0.408935546875,2021-12-20 22:31:40.653000+00:00,0.152587890625,2021-12-20 22:31:40.653000+00:00,1.171875,2021-12-20 22:31:40.653000+00:00,0.128173828125,2021-12-20 22:31:40.653000+00:00,0.341796875,2021-12-20 22:31:40.653000+00:00,0.054931640625,2021-12-20 22:31:40.653000+00:00,0.115966796875,2021-12-20 22:31:40.653000+00:00,-31.965028762817383,2021-12-20 22:31:40.653000+00:00
54,24.65151920198163,2021-12-20 22:31:40.720000+00:00,229.94384765625,2021-12-20 22:31:40.720000+00:00,26.321954247921752,2021-12-20 22:31:40.720000+00:00,177.62451171875,2021-12-20 22:31:40.720000+00:00,25.27762575054749,2021-12-20 22:31:40.720000+00:00,24.215749226330203,2021-12-20 22:31:40.720000+00:00,11.16943359375,2021-12-20 22:31:40.720000+00:00,0.152587890625,2021-12-20 22:31:40.720000+00:00,0.372314453125,2021-12-20 22:31:40.720000+00:00,0.0244140625,2021-12-20 22:31:40.720000+00:00,-0.0091552734375,2021-12-20 22:31:40.720000+00:00,1.3763427734375,2021-12-20 22:31:40.720000+00:00,0.885009765625,2021-12-20 22:31:40.720000+00:00,0.0885009765625,2021-12-20 22:31:40.720000+00:00,-0.37841796875,2021-12-20 22:31:40.720000+00:00,0.274658203125,2021-12-20 22:31:40.720000+00:00,0.7781982421875,2021-12-20 22:31:40.720000+00:00,0.08544921875,2021-12-20 22:31:40.720000+00:00,0.6805419921875,2021-12-20 22:31:40.720000+00:00,0.7415771484375,2021-12-20 22:31:40.720000+00:00,0.1068115234375,2021-12-20 22:31:40.720000+00:00,0.28076171875,2021-12-20 22:31:40.720000+00:00,0.537109375,2021-12-20 22:31:40.720000+00:00,0.1953125,2021-12-20 22:31:40.720000+00:00,0.2685546875,2021-12-20 22:31:40.720000+00:00,0.03662109375,2021-12-20 22:31:40.720000+00:00,0.08544921875,2021-12-20 22:31:40.720000+00:00,0.20751953125,2021-12-20 22:31:40.720000+00:00,-0.13427734375,2021-12-20 22:31:40.720000+00:00,0.152587890625,2021-12-20 22:31:40.720000+00:00,0.10986328125,2021-12-20 22:31:40.720000+00:00,1.1383056640625,2021-12-20 22:31:40.720000+00:00,-0.1861572265625,2021-12-20 22:31:40.720000+00:00,0.2044677734375,2021-12-20 22:31:40.720000+00:00,0.079345703125,2021-12-20 22:31:40.720000+00:00,0.1007080078125,2021-12-20 22:31:40.720000+00:00,-31.965028762817383,2021-12-20 22:31:40.720000+00:00
55,24.645378964307557,2021-12-20 22:31:40.786000+00:00,229.94384765625,2021-12-20 22:31:40.786000+00:00,26.309471993388065,2021-12-20 22:31:40.786000+00:00,177.52685546875,2021-12-20 22:31:40.786000+00:00,25.21211421562317,2021-12-20 22:31:40.786000+00:00,24.185373223788392,2021-12-20 22:31:40.786000+00:00,11.279296875,2021-12-20 22:31:40.786000+00:00,0.1953125,2021-12-20 22:31:40.786000+00:00,0.3021240234375,2021-12-20 22:31:40.786000+00:00,-0.09765625,2021-12-20 22:31:40.786000+00:00,-0.01220703125,2021-12-20 22:31:40.786000+00:00,1.2603759765625,2021-12-20 22:31:40.786000+00:00,0.9796142578125,2021-12-20 22:31:40.786000+00:00,0.1190185546875,2021-12-20 22:31:40.786000+00:00,-0.3814697265625,2021-12-20 22:31:40.786000+00:00,0.2410888671875,2021-12-20 22:31:40.786000+00:00,0.6378173828125,2021-12-20 22:31:40.786000+00:00,0.0,2021-12-20 22:31:40.786000+00:00,0.6072998046875,2021-12-20 22:31:40.786000+00:00,0.775146484375,2021-12-20 22:31:40.786000+00:00,0.238037109375,2021-12-20 22:31:40.786000+00:00,0.396728515625,2021-12-20 22:31:40.786000+00:00,0.4608154296875,2021-12-20 22:31:40.786000+00:00,0.0762939453125,2021-12-20 22:31:40.786000+00:00,0.201416015625,2021-12-20 22:31:40.786000+00:00,0.01220703125,2021-12-20 22:31:40.786000+00:00,0.1220703125,2021-12-20 22:31:40.786000+00:00,0.28076171875,2021-12-20 22:31:40.786000+00:00,-0.0885009765625,2021-12-20 22:31:40.786000+00:00,0.1495361328125,2021-12-20 22:31:40.786000+00:00,0.1556396484375,2021-12-20 22:31:40.786000+00:00,0.9307861328125,2021-12-20 22:31:40.786000+00:00,0.274658203125,2021-12-20 22:31:40.786000+00:00,0.5859375,2021-12-20 22:31:40.786000+00:00,0.152587890625,2021-12-20 22:31:40.786000+00:00,0.1007080078125,2021-12-20 22:31:40.786000+00:00,-31.965028762817383,2021-12-20 22:31:40.787000+00:00
56,24.77585901488159,2021-12-20 22:31:40.853000+00:00,229.96826171875,2021-12-20 22:31:40.853000+00:00,26.434294538724973,2021-12-20 22:31:40.853000+00:00,177.42919921875,2021-12-20 22:31:40.853000+00:00,25.36934189944153,2021-12-20 22:31:40.853000+00:00,24.31295243446399,2021-12-20 22:31:40.853000+00:00,12.68310546875,2021-12-20 22:31:40.853000+00:00,0.40283203125,2021-12-20 22:31:40.853000+00:00,0.4425048828125,2021-12-20 22:31:40.853000+00:00,0.244140625,2021-12-20 22:31:40.853000+00:00,-0.0518798828125,2021-12-20 22:31:40.853000+00:00,1.5869140625,2021-12-20 22:31:40.853000+00:00,1.141357421875,2021-12-20 22:31:40.853000+00:00,0.0885009765625,2021-12-20 22:31:40.853000+00:00,-0.3509521484375,2021-12-20 22:31:40.853000+00:00,0.286865234375,2021-12-20 22:31:40.853000+00:00,0.7293701171875,2021-12-20 22:31:40.853000+00:00,-0.079345703125,2021-12-20 22:31:40.853000+00:00,0.7232666015625,2021-12-20 22:31:40.853000+00:00,0.6500244140625,2021-12-20 22:31:40.853000+00:00,0.0823974609375,2021-12-20 22:31:40.853000+00:00,0.06103515625,2021-12-20 22:31:40.853000+00:00,0.408935546875,2021-12-20 22:31:40.853000+00:00,0.054931640625,2021-12-20 22:31:40.853000+00:00,0.2899169921875,2021-12-20 22:31:40.853000+00:00,-0.018310546875,2021-12-20 22:31:40.853000+00:00,0.1861572265625,2021-12-20 22:31:40.853000+00:00,0.29296875,2021-12-20 22:31:40.853000+00:00,0.030517578125,2021-12-20 22:31:40.853000+00:00,0.054931640625,2021-12-20 22:31:40.853000+00:00,0.2655029296875,2021-12-20 22:31:40.853000+00:00,1.165771484375,2021-12-20 22:31:40.853000+00:00,0.1556396484375,2021-12-20 22:31:40.853000+00:00,0.4241943359375,2021-12-20 22:31:40.853000+00:00,0.0152587890625,2021-12-20 22:31:40.853000+00:00,0.1434326171875,2021-12-20 22:31:40.853000+00:00,-31.965028762817383,2021-12-20 22:31:40.853000+00:00
57,24.525644329663145,2021-12-20 22:31:40.920000+00:00,229.931640625,2021-12-20 22:31:40.920000+00:00,26.169046629884036,2021-12-20 22:31:40.920000+00:00,177.33154296875,2021-12-20 22:31:40.920000+00:00,25.04505980156616,2021-12-20 22:31:40.920000+00:00,24.12765881895896,2021-12-20 22:31:40.920000+00:00,12.115478515625,2021-12-20 22:31:40.920000+00:00,0.396728515625,2021-12-20 22:31:40.920000+00:00,0.4608154296875,2021-12-20 22:31:40.920000+00:00,-0.054931640625,2021-12-20 22:31:40.920000+00:00,-0.0213623046875,2021-12-20 22:31:40.920000+00:00,1.3671875,2021-12-20 22:31:40.920000+00:00,0.8209228515625,2021-12-20 22:31:40.920000+00:00,-0.0762939453125,2021-12-20 22:31:40.920000+00:00,-0.115966796875,2021-12-20 22:31:40.920000+00:00,0.384521484375,2021-12-20 22:31:40.920000+00:00,0.78125,2021-12-20 22:31:40.920000+00:00,0.0030517578125,2021-12-20 22:31:40.920000+00:00,0.555419921875,2021-12-20 22:31:40.920000+00:00,0.5828857421875,2021-12-20 22:31:40.920000+00:00,0.146484375,2021-12-20 22:31:40.920000+00:00,0.1556396484375,2021-12-20 22:31:40.920000+00:00,0.3448486328125,2021-12-20 22:31:40.920000+00:00,0.201416015625,2021-12-20 22:31:40.920000+00:00,0.23193359375,2021-12-20 22:31:40.920000+00:00,0.079345703125,2021-12-20 22:31:40.920000+00:00,0.10986328125,2021-12-20 22:31:40.920000+00:00,0.299072265625,2021-12-20 22:31:40.920000+00:00,-0.006103515625,2021-12-20 22:31:40.920000+00:00,0.4241943359375,2021-12-20 22:31:40.920000+00:00,0.189208984375,2021-12-20 22:31:40.920000+00:00,1.0009765625,2021-12-20 22:31:40.920000+00:00,0.09765625,2021-12-20 22:31:40.920000+00:00,0.42724609375,2021-12-20 22:31:40.920000+00:00,0.048828125,2021-12-20 22:31:40.920000+00:00,0.091552734375,2021-12-20 22:31:40.920000+00:00,-31.965028762817383,2021-12-20 22:31:40.920000+00:00
58,24.714456638140867,2021-12-20 22:31:40.986000+00:00,229.9560546875,2021-12-20 22:31:40.986000+00:00,26.43117397509155,2021-12-20 22:31:40.986000+00:00,177.23388671875,2021-12-20 22:31:40.986000+00:00,25.352964015710448,2021-12-20 22:31:40.986000+00:00,24.33725323649744,2021-12-20 22:31:40.986000+00:00,10.90087890625,2021-12-20 22:31:40.986000+00:00,0.3814697265625,2021-12-20 22:31:40.986000+00:00,0.3509521484375,2021-12-20 22:31:40.986000+00:00,0.079345703125,2021-12-20 22:31:40.986000+00:00,-0.0274658203125,2021-12-20 22:31:40.986000+00:00,1.4984130859375,2021-12-20 22:31:40.986000+00:00,0.9368896484375,2021-12-20 22:31:40.986000+00:00,0.08544921875,2021-12-20 22:31:40.986000+00:00,-0.640869140625,2021-12-20 22:31:40.986000+00:00,0.25634765625,2021-12-20 22:31:40.986000+00:00,0.5523681640625,2021-12-20 22:31:40.986000+00:00,0.0396728515625,2021-12-20 22:31:40.986000+00:00,0.6439208984375,2021-12-20 22:31:40.986000+00:00,0.68359375,2021-12-20 22:31:40.986000+00:00,0.0457763671875,2021-12-20 22:31:40.986000+00:00,0.1190185546875,2021-12-20 22:31:40.986000+00:00,0.457763671875,2021-12-20 22:31:40.986000+00:00,0.0732421875,2021-12-20 22:31:40.986000+00:00,0.164794921875,2021-12-20 22:31:40.986000+00:00,0.09765625,2021-12-20 22:31:40.986000+00:00,0.1373291015625,2021-12-20 22:31:40.986000+00:00,0.1922607421875,2021-12-20 22:31:40.986000+00:00,-0.091552734375,2021-12-20 22:31:40.986000+00:00,0.1068115234375,2021-12-20 22:31:40.986000+00:00,0.1739501953125,2021-12-20 22:31:40.986000+00:00,1.190185546875,2021-12-20 22:31:40.986000+00:00,0.0091552734375,2021-12-20 22:31:40.986000+00:00,0.6011962890625,2021-12-20 22:31:40.986000+00:00,-0.0274658203125,2021-12-20 22:31:40.986000+00:00,0.128173828125,2021-12-20 22:31:40.986000+00:00,-31.965028762817383,2021-12-20 22:31:40.987000+00:00
59,24.64230884547052,2021-12-20 22:31:41.053000+00:00,229.9560546875,2021-12-20 22:31:41.053000+00:00,26.30323086612121,2021-12-20 22:31:41.053000+00:00,177.13623046875,2021-12-20 22:31:41.053000+00:00,25.208838638876955,2021-12-20 22:31:41.053000+00:00,24.23397482785529,2021-12-20 22:31:41.053000+00:00,11.19384765625,2021-12-20 22:31:41.053000+00:00,0.439453125,2021-12-20 22:31:41.053000+00:00,0.2685546875,2021-12-20 22:31:41.053000+00:00,0.140380859375,2021-12-20 22:31:41.053000+00:00,-0.054931640625,2021-12-20 22:31:41.053000+00:00,1.275634765625,2021-12-20 22:31:41.053000+00:00,0.9124755859375,2021-12-20 22:31:41.053000+00:00,0.152587890625,2021-12-20 22:31:41.053000+00:00,-0.3692626953125,2021-12-20 22:31:41.053000+00:00,0.2471923828125,2021-12-20 22:31:41.053000+00:00,0.640869140625,2021-12-20 22:31:41.053000+00:00,-0.115966796875,2021-12-20 22:31:41.053000+00:00,0.6805419921875,2021-12-20 22:31:41.053000+00:00,0.640869140625,2021-12-20 22:31:41.053000+00:00,0.01220703125,2021-12-20 22:31:41.053000+00:00,0.2593994140625,2021-12-20 22:31:41.053000+00:00,0.4638671875,2021-12-20 22:31:41.053000+00:00,0.1556396484375,2021-12-20 22:31:41.053000+00:00,0.048828125,2021-12-20 22:31:41.053000+00:00,0.0732421875,2021-12-20 22:31:41.053000+00:00,0.0244140625,2021-12-20 22:31:41.053000+00:00,0.35400390625,2021-12-20 22:31:41.053000+00:00,0.042724609375,2021-12-20 22:31:41.053000+00:00,0.146484375,2021-12-20 22:31:41.053000+00:00,0.1068115234375,2021-12-20 22:31:41.053000+00:00,1.092529296875,2021-12-20 22:31:41.053000+00:00,0.18310546875,2021-12-20 22:31:41.053000+00:00,0.3997802734375,2021-12-20 22:31:41.053000+00:00,0.13427734375,2021-12-20 22:31:41.053000+00:00,0.1129150390625,2021-12-20 22:31:41.053000+00:00,-31.965028762817383,2021-12-20 22:31:41.054000+00:00
60,24.94778566975561,2021-12-20 22:31:41.120000+00:00,229.9560546875,2021-12-20 22:31:41.120000+00:00,26.56847877496216,2021-12-20 22:31:41.120000+00:00,177.03857421875,2021-12-20 22:31:41.120000+00:00,25.379168629680176,2021-12-20 22:31:41.120000+00:00,24.525584452256656,2021-12-20 22:31:41.120000+00:00,11.02294921875,2021-12-20 22:31:41.120000+00:00,0.2960205078125,2021-12-20 22:31:41.120000+00:00,0.4119873046875,2021-12-20 22:31:41.120000+00:00,0.0946044921875,2021-12-20 22:31:41.120000+00:00,0.0946044921875,2021-12-20 22:31:41.120000+00:00,1.1016845703125,2021-12-20 22:31:41.120000+00:00,0.7659912109375,2021-12-20 22:31:41.120000+00:00,0.128173828125,2021-12-20 22:31:41.120000+00:00,-0.3753662109375,2021-12-20 22:31:41.120000+00:00,0.25634765625,2021-12-20 22:31:41.120000+00:00,0.5889892578125,2021-12-20 22:31:41.120000+00:00,0.03662109375,2021-12-20 22:31:41.120000+00:00,0.555419921875,2021-12-20 22:31:41.120000+00:00,0.6744384765625,2021-12-20 22:31:41.120000+00:00,0.3021240234375,2021-12-20 22:31:41.120000+00:00,0.140380859375,2021-12-20 22:31:41.120000+00:00,0.6683349609375,2021-12-20 22:31:41.120000+00:00,0.0823974609375,2021-12-20 22:31:41.120000+00:00,0.140380859375,2021-12-20 22:31:41.120000+00:00,0.1220703125,2021-12-20 22:31:41.120000+00:00,0.018310546875,2021-12-20 22:31:41.120000+00:00,0.079345703125,2021-12-20 22:31:41.120000+00:00,-0.128173828125,2021-12-20 22:31:41.120000+00:00,0.1190185546875,2021-12-20 22:31:41.120000+00:00,0.1708984375,2021-12-20 22:31:41.120000+00:00,1.01318359375,2021-12-20 22:31:41.120000+00:00,0.048828125,2021-12-20 22:31:41.120000+00:00,0.616455078125,2021-12-20 22:31:41.120000+00:00,-0.01220703125,2021-12-20 22:31:41.120000+00:00,0.1220703125,2021-12-20 22:31:41.120000+00:00,-31.965028762817383,2021-12-20 22:31:41.120000+00:00
61,24.937040253825987,2021-12-20 22:31:41.186000+00:00,229.94384765625,2021-12-20 22:31:41.186000+00:00,26.59344328402954,2021-12-20 22:31:41.186000+00:00,176.94091796875,2021-12-20 22:31:41.186000+00:00,25.40864882039612,2021-12-20 22:31:41.186000+00:00,24.51647165149411,2021-12-20 22:31:41.186000+00:00,11.065673828125,2021-12-20 22:31:41.186000+00:00,0.50048828125,2021-12-20 22:31:41.186000+00:00,0.32958984375,2021-12-20 22:31:41.186000+00:00,0.115966796875,2021-12-20 22:31:41.186000+00:00,0.01220703125,2021-12-20 22:31:41.186000+00:00,1.2451171875,2021-12-20 22:31:41.186000+00:00,1.0345458984375,2021-12-20 22:31:41.186000+00:00,-0.018310546875,2021-12-20 22:31:41.186000+00:00,-0.1495361328125,2021-12-20 22:31:41.186000+00:00,0.32958984375,2021-12-20 22:31:41.186000+00:00,0.6072998046875,2021-12-20 22:31:41.186000+00:00,0.0,2021-12-20 22:31:41.186000+00:00,0.4486083984375,2021-12-20 22:31:41.186000+00:00,0.7110595703125,2021-12-20 22:31:41.186000+00:00,-0.0030517578125,2021-12-20 22:31:41.186000+00:00,0.3570556640625,2021-12-20 22:31:41.186000+00:00,0.506591796875,2021-12-20 22:31:41.186000+00:00,-0.0274658203125,2021-12-20 22:31:41.186000+00:00,0.1861572265625,2021-12-20 22:31:41.186000+00:00,0.128173828125,2021-12-20 22:31:41.186000+00:00,0.0091552734375,2021-12-20 22:31:41.186000+00:00,0.433349609375,2021-12-20 22:31:41.186000+00:00,-0.1007080078125,2021-12-20 22:31:41.186000+00:00,0.079345703125,2021-12-20 22:31:41.186000+00:00,0.2838134765625,2021-12-20 22:31:41.186000+00:00,0.9124755859375,2021-12-20 22:31:41.186000+00:00,0.1495361328125,2021-12-20 22:31:41.186000+00:00,0.50048828125,2021-12-20 22:31:41.186000+00:00,-0.0152587890625,2021-12-20 22:31:41.186000+00:00,0.1739501953125,2021-12-20 22:31:41.186000+00:00,-31.965028762817383,2021-12-20 22:31:41.187000+00:00
62,24.84033151045935,2021-12-20 22:31:41.253000+00:00,229.91943359375,2021-12-20 22:31:41.253000+00:00,26.60904610219665,2021-12-20 22:31:41.253000+00:00,176.84326171875,2021-12-20 22:31:41.253000+00:00,25.43157785761963,2021-12-20 22:31:41.253000+00:00,24.428381244122864,2021-12-20 22:31:41.253000+00:00,11.785888671875,2021-12-20 22:31:41.253000+00:00,0.1983642578125,2021-12-20 22:31:41.253000+00:00,0.4180908203125,2021-12-20 22:31:41.253000+00:00,0.0518798828125,2021-12-20 22:31:41.253000+00:00,0.1678466796875,2021-12-20 22:31:41.253000+00:00,1.3275146484375,2021-12-20 22:31:41.253000+00:00,0.933837890625,2021-12-20 22:31:41.253000+00:00,0.128173828125,2021-12-20 22:31:41.253000+00:00,-0.439453125,2021-12-20 22:31:41.253000+00:00,0.20751953125,2021-12-20 22:31:41.253000+00:00,0.7720947265625,2021-12-20 22:31:41.253000+00:00,0.0,2021-12-20 22:31:41.253000+00:00,0.78125,2021-12-20 22:31:41.253000+00:00,0.7904052734375,2021-12-20 22:31:41.253000+00:00,0.08544921875,2021-12-20 22:31:41.253000+00:00,0.2288818359375,2021-12-20 22:31:41.253000+00:00,0.5615234375,2021-12-20 22:31:41.253000+00:00,0.09765625,2021-12-20 22:31:41.253000+00:00,0.1678466796875,2021-12-20 22:31:41.253000+00:00,0.0946044921875,2021-12-20 22:31:41.253000+00:00,0.1739501953125,2021-12-20 22:31:41.253000+00:00,0.3326416015625,2021-12-20 22:31:41.253000+00:00,-0.030517578125,2021-12-20 22:31:41.253000+00:00,0.09765625,2021-12-20 22:31:41.253000+00:00,-0.042724609375,2021-12-20 22:31:41.253000+00:00,1.1474609375,2021-12-20 22:31:41.253000+00:00,0.0732421875,2021-12-20 22:31:41.253000+00:00,0.4364013671875,2021-12-20 22:31:41.253000+00:00,0.054931640625,2021-12-20 22:31:41.253000+00:00,0.0946044921875,2021-12-20 22:31:41.253000+00:00,-31.965028762817383,2021-12-20 22:31:41.254000+00:00
63,24.80656020325195,2021-12-20 22:31:41.320000+00:00,229.9560546875,2021-12-20 22:31:41.320000+00:00,26.44053566599182,2021-12-20 22:31:41.320000+00:00,176.74560546875,2021-12-20 22:31:41.320000+00:00,25.3431372854718,2021-12-20 22:31:41.320000+00:00,24.4071180423436,2021-12-20 22:31:41.320000+00:00,11.41357421875,2021-12-20 22:31:41.320000+00:00,0.347900390625,2021-12-20 22:31:41.320000+00:00,0.2655029296875,2021-12-20 22:31:41.320000+00:00,0.0946044921875,2021-12-20 22:31:41.320000+00:00,0.03662109375,2021-12-20 22:31:41.320000+00:00,1.263427734375,2021-12-20 22:31:41.320000+00:00,0.8697509765625,2021-12-20 22:31:41.320000+00:00,0.08544921875,2021-12-20 22:31:41.320000+00:00,-0.4150390625,2021-12-20 22:31:41.320000+00:00,0.201416015625,2021-12-20 22:31:41.320000+00:00,0.5340576171875,2021-12-20 22:31:41.320000+00:00,0.0518798828125,2021-12-20 22:31:41.320000+00:00,0.5157470703125,2021-12-20 22:31:41.320000+00:00,0.7476806640625,2021-12-20 22:31:41.320000+00:00,0.1220703125,2021-12-20 22:31:41.320000+00:00,0.1861572265625,2021-12-20 22:31:41.320000+00:00,0.567626953125,2021-12-20 22:31:41.320000+00:00,0.030517578125,2021-12-20 22:31:41.320000+00:00,0.09765625,2021-12-20 22:31:41.320000+00:00,0.2960205078125,2021-12-20 22:31:41.320000+00:00,0.103759765625,2021-12-20 22:31:41.320000+00:00,0.396728515625,2021-12-20 22:31:41.320000+00:00,-0.0274658203125,2021-12-20 22:31:41.320000+00:00,0.1922607421875,2021-12-20 22:31:41.320000+00:00,0.1739501953125,2021-12-20 22:31:41.320000+00:00,1.1627197265625,2021-12-20 22:31:41.320000+00:00,0.079345703125,2021-12-20 22:31:41.320000+00:00,0.40283203125,2021-12-20 22:31:41.320000+00:00,0.091552734375,2021-12-20 22:31:41.320000+00:00,0.189208984375,2021-12-20 22:31:41.320000+00:00,-31.965028762817383,2021-12-20 22:31:41.320000+00:00
64,24.57169611221869,2021-12-20 22:31:41.387000+00:00,229.98046875,2021-12-20 22:31:41.387000+00:00,26.25330184798645,2021-12-20 22:31:41.387000+00:00,176.64794921875,2021-12-20 22:31:41.387000+00:00,25.074539992282105,2021-12-20 22:31:41.387000+00:00,24.17018522251749,2021-12-20 22:31:41.387000+00:00,11.0107421875,2021-12-20 22:31:41.387000+00:00,0.3204345703125,2021-12-20 22:31:41.387000+00:00,0.23193359375,2021-12-20 22:31:41.387000+00:00,0.4608154296875,2021-12-20 22:31:41.387000+00:00,0.0244140625,2021-12-20 22:31:41.387000+00:00,1.3671875,2021-12-20 22:31:41.387000+00:00,0.9246826171875,2021-12-20 22:31:41.387000+00:00,0.1800537109375,2021-12-20 22:31:41.387000+00:00,-0.4241943359375,2021-12-20 22:31:41.387000+00:00,0.1617431640625,2021-12-20 22:31:41.387000+00:00,0.714111328125,2021-12-20 22:31:41.387000+00:00,-0.067138671875,2021-12-20 22:31:41.387000+00:00,0.616455078125,2021-12-20 22:31:41.387000+00:00,0.57373046875,2021-12-20 22:31:41.387000+00:00,0.0152587890625,2021-12-20 22:31:41.387000+00:00,0.1953125,2021-12-20 22:31:41.387000+00:00,0.45166015625,2021-12-20 22:31:41.387000+00:00,0.0701904296875,2021-12-20 22:31:41.387000+00:00,0.3387451171875,2021-12-20 22:31:41.387000+00:00,0.0701904296875,2021-12-20 22:31:41.387000+00:00,0.0091552734375,2021-12-20 22:31:41.387000+00:00,0.3509521484375,2021-12-20 22:31:41.387000+00:00,-0.042724609375,2021-12-20 22:31:41.387000+00:00,0.1861572265625,2021-12-20 22:31:41.387000+00:00,0.10986328125,2021-12-20 22:31:41.387000+00:00,0.9674072265625,2021-12-20 22:31:41.387000+00:00,0.115966796875,2021-12-20 22:31:41.387000+00:00,0.445556640625,2021-12-20 22:31:41.387000+00:00,0.1617431640625,2021-12-20 22:31:41.387000+00:00,0.091552734375,2021-12-20 22:31:41.387000+00:00,-31.965028762817383,2021-12-20 22:31:41.387000+00:00
65,24.691430746863094,2021-12-20 22:31:41.453000+00:00,229.98046875,2021-12-20 22:31:41.453000+00:00,26.26266353888672,2021-12-20 22:31:41.453000+00:00,176.55029296875,2021-12-20 22:31:41.453000+00:00,25.231767676100464,2021-12-20 22:31:41.453000+00:00,24.288651632430543,2021-12-20 22:31:41.453000+00:00,11.5966796875,2021-12-20 22:31:41.453000+00:00,0.4119873046875,2021-12-20 22:31:41.453000+00:00,0.2288818359375,2021-12-20 22:31:41.453000+00:00,0.0823974609375,2021-12-20 22:31:41.453000+00:00,0.0091552734375,2021-12-20 22:31:41.453000+00:00,1.20849609375,2021-12-20 22:31:41.453000+00:00,0.9490966796875,2021-12-20 22:31:41.453000+00:00,0.054931640625,2021-12-20 22:31:41.453000+00:00,-0.08544921875,2021-12-20 22:31:41.453000+00:00,0.390625,2021-12-20 22:31:41.453000+00:00,0.7476806640625,2021-12-20 22:31:41.453000+00:00,-0.03662109375,2021-12-20 22:31:41.453000+00:00,0.628662109375,2021-12-20 22:31:41.453000+00:00,0.6591796875,2021-12-20 22:31:41.453000+00:00,0.048828125,2021-12-20 22:31:41.453000+00:00,0.13427734375,2021-12-20 22:31:41.453000+00:00,0.5096435546875,2021-12-20 22:31:41.453000+00:00,0.103759765625,2021-12-20 22:31:41.453000+00:00,0.152587890625,2021-12-20 22:31:41.453000+00:00,0.115966796875,2021-12-20 22:31:41.453000+00:00,0.048828125,2021-12-20 22:31:41.453000+00:00,0.35400390625,2021-12-20 22:31:41.453000+00:00,0.018310546875,2021-12-20 22:31:41.453000+00:00,0.0579833984375,2021-12-20 22:31:41.453000+00:00,0.0823974609375,2021-12-20 22:31:41.453000+00:00,1.1444091796875,2021-12-20 22:31:41.453000+00:00,0.2685546875,2021-12-20 22:31:41.453000+00:00,0.42724609375,2021-12-20 22:31:41.453000+00:00,-0.048828125,2021-12-20 22:31:41.453000+00:00,0.18310546875,2021-12-20 22:31:41.453000+00:00,-31.965028762817383,2021-12-20 22:31:41.454000+00:00
